id,user_bg_color,user_followers,text,user_description,created,user_location,coordinates,id_str,user_name,user_created,retweet_count,geo
1,000000,430,#Ditto https://t.co/V4agvsOhHL,"Proud American, Catholic, Mother, Wife (of former Marine & retired law enforcement officer). Sports fan, dog lover #BlueLivesMatter #VeteransLivesMatter",2017-04-04T14:16:33,"California, USA",,849264429371842562,Caifornia_Z,2016-08-07T17:34:26,0,
2,C0DEED,16,"@BobWieckowskiCA #SB54 != defiant, reenforce at ignorant sanctuary cities like @sfgov, hope not @Fremont_CA",Tweets are mine. RT not endorsements.,2017-04-04T14:16:41,,,849264463685443585,hao1414,2011-04-08T18:41:56,0,
